Unnamed: 0,isv_dst,effect_dst,isv_bin,effect_bin,both_bins,bias_label,class_label,strat_col,filepath,filename,morph_bias,intensity_bias
1775,-0.3807423925461979,1.3856768039742184,4,5,4_5,2,1,1_2_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00626_-0.381_S_1.386_D_2_B.tiff,00626_-0.381_S_1.386_D_2_B.tiff,1,0
1821,-1.2028152995309949,0.770207479369106,3,4,3_4,2,1,1_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00627_-1.203_S_0.77_D_2_B.tiff,00627_-1.203_S_0.77_D_2_B.tiff,1,0
1588,1.1063233240019146,1.6526589102116325,6,6,6_6,2,1,1_2_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00628_1.106_S_1.653_D_2_B.tiff,00628_1.106_S_1.653_D_2_B.tiff,1,0
1269,-1.5988871760053651,0.4254429932112088,2,4,2_4,2,1,1_2_4_2,/home/emma/Documents/SBB/datasets/exp199/train/00629_-1.599_S_0.425_D_2_B.tiff,00629_-1.599_S_0.425_D_2_B.tiff,1,0
1411,0.5089352069655185,-1.2997355483624946,5,5,5_5,2,0,0_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00630_0.509_S_-1.3_D_2_B.tiff,00630_0.509_S_-1.3_D_2_B.tiff,1,0
1258,-0.4912993631765331,0.6073656708320121,4,4,4_4,2,1,1_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00631_-0.491_S_0.607_D_2_B.tiff,00631_-0.491_S_0.607_D_2_B.tiff,1,0
892,1.744479480904907,2.1791285643894893,7,6,7_6,2,1,1_2_6_7,/home/emma/Documents/SBB/datasets/exp199/train/00632_1.744_S_2.179_D_2_B.tiff,00632_1.744_S_2.179_D_2_B.tiff,1,0
1620,-0.3368200166960571,0.470961777831595,4,4,4_4,2,1,1_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00633_-0.337_S_0.471_D_2_B.tiff,00633_-0.337_S_0.471_D_2_B.tiff,1,0
1537,0.58216970237727,2.4182775237933014,5,7,5_7,2,1,1_2_7_5,/home/emma/Documents/SBB/datasets/exp199/train/00634_0.582_S_2.418_D_2_B.tiff,00634_0.582_S_2.418_D_2_B.tiff,1,0
1526,-1.0512768588235524,1.0971334141503672,3,5,3_5,2,1,1_2_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00635_-1.051_S_1.097_D_2_B.tiff,00635_-1.051_S_1.097_D_2_B.tiff,1,0
1481,0.5497087089258493,2.0933413869889934,5,6,5_6,2,1,1_2_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00636_0.55_S_2.093_D_2_B.tiff,00636_0.55_S_2.093_D_2_B.tiff,1,0
1699,-0.7729772770728199,0.6723911623515997,3,4,3_4,2,1,1_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00637_-0.773_S_0.672_D_2_B.tiff,00637_-0.773_S_0.672_D_2_B.tiff,1,0
1438,-0.4389082763111996,1.1443973421598674,4,5,4_5,2,1,1_2_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00638_-0.439_S_1.144_D_2_B.tiff,00638_-0.439_S_1.144_D_2_B.tiff,1,0
1809,0.5186582393208227,1.1233048753745885,5,5,5_5,2,1,1_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00639_0.519_S_1.123_D_2_B.tiff,00639_0.519_S_1.123_D_2_B.tiff,1,0
1657,-0.1690909313140423,1.6915391283864756,4,6,4_6,2,1,1_2_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00640_-0.169_S_1.692_D_2_B.tiff,00640_-0.169_S_1.692_D_2_B.tiff,1,0
1672,0.3218195861715396,1.72606419085965,5,6,5_6,2,1,1_2_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00641_0.322_S_1.726_D_2_B.tiff,00641_0.322_S_1.726_D_2_B.tiff,1,0
1892,0.8953500429477302,0.8246448489932772,6,4,6_4,2,1,1_2_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00642_0.895_S_0.825_D_2_B.tiff,00642_0.895_S_0.825_D_2_B.tiff,1,0
1531,1.0818758772218542,-1.0844989357573134,6,5,6_5,2,0,0_2_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00643_1.082_S_-1.084_D_2_B.tiff,00643_1.082_S_-1.084_D_2_B.tiff,1,0
1736,2.4821689157905995,0.3156443744182969,8,4,8_4,2,1,1_2_4_8,/home/emma/Documents/SBB/datasets/exp199/train/00644_2.482_S_0.316_D_2_B.tiff,00644_2.482_S_0.316_D_2_B.tiff,1,0
1746,0.6517044901562463,0.7505265499148563,5,4,5_4,2,1,1_2_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00645_0.652_S_0.751_D_2_B.tiff,00645_0.652_S_0.751_D_2_B.tiff,1,0
1827,-0.6618400346101081,0.9051626932080066,4,4,4_4,2,1,1_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00646_-0.662_S_0.905_D_2_B.tiff,00646_-0.662_S_0.905_D_2_B.tiff,1,0
1339,0.3651566527104858,-0.4702517719471647,5,6,5_6,2,0,0_2_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00647_0.365_S_-0.47_D_2_B.tiff,00647_0.365_S_-0.47_D_2_B.tiff,1,0
1909,-0.8473779679690611,0.2840138368680521,3,4,3_4,2,1,1_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00648_-0.847_S_0.284_D_2_B.tiff,00648_-0.847_S_0.284_D_2_B.tiff,1,0
1378,-0.265181652853597,0.767618321298412,4,4,4_4,2,1,1_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00649_-0.265_S_0.768_D_2_B.tiff,00649_-0.265_S_0.768_D_2_B.tiff,1,0
1503,-1.616853947895535,1.756709019387932,2,6,2_6,2,1,1_2_6_2,/home/emma/Documents/SBB/datasets/exp199/train/00650_-1.617_S_1.757_D_2_B.tiff,00650_-1.617_S_1.757_D_2_B.tiff,1,0
1385,-0.7848444479745688,0.2488070249175709,3,3,3_3,2,1,1_2_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00651_-0.785_S_0.249_D_2_B.tiff,00651_-0.785_S_0.249_D_2_B.tiff,1,0
1564,0.8710905637377074,0.3826713483205948,6,4,6_4,2,1,1_2_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00652_0.871_S_0.383_D_2_B.tiff,00652_0.871_S_0.383_D_2_B.tiff,1,0
1647,-0.4543287027189251,2.288474424643065,4,7,4_7,2,1,1_2_7_4,/home/emma/Documents/SBB/datasets/exp199/train/00653_-0.454_S_2.288_D_2_B.tiff,00653_-0.454_S_2.288_D_2_B.tiff,1,0
1642,-1.0543130604559394,1.3603660068820682,3,5,3_5,2,1,1_2_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00654_-1.054_S_1.36_D_2_B.tiff,00654_-1.054_S_1.36_D_2_B.tiff,1,0
1536,0.9736508337521156,-0.6441587550555024,6,5,6_5,2,0,0_2_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00655_0.974_S_-0.644_D_2_B.tiff,00655_0.974_S_-0.644_D_2_B.tiff,1,0
1870,1.1876513552536374,1.1734665214329771,6,5,6_5,2,1,1_2_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00656_1.188_S_1.173_D_2_B.tiff,00656_1.188_S_1.173_D_2_B.tiff,1,0
1772,0.4277651607977095,2.941676943280924,5,8,5_8,2,1,1_2_8_5,/home/emma/Documents/SBB/datasets/exp199/train/00657_0.428_S_2.942_D_2_B.tiff,00657_0.428_S_2.942_D_2_B.tiff,1,0
1496,-1.245890793621793,2.158640068516141,3,6,3_6,2,1,1_2_6_3,/home/emma/Documents/SBB/datasets/exp199/train/00658_-1.246_S_2.159_D_2_B.tiff,00658_-1.246_S_2.159_D_2_B.tiff,1,0
1678,0.307859915039169,0.8209444501582894,5,4,5_4,2,1,1_2_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00659_0.308_S_0.821_D_2_B.tiff,00659_0.308_S_0.821_D_2_B.tiff,1,0
1645,-0.6264375716751706,3.3841859545994804,4,8,4_8,2,1,1_2_8_4,/home/emma/Documents/SBB/datasets/exp199/train/00660_-0.626_S_3.384_D_2_B.tiff,00660_-0.626_S_3.384_D_2_B.tiff,1,0
1771,0.0415479866659824,0.980999924187362,5,5,5_5,2,1,1_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00661_0.042_S_0.981_D_2_B.tiff,00661_0.042_S_0.981_D_2_B.tiff,1,0
1724,-0.9369204144958126,0.2340213431770296,3,3,3_3,2,1,1_2_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00662_-0.937_S_0.234_D_2_B.tiff,00662_-0.937_S_0.234_D_2_B.tiff,1,0
1831,-0.9074245009163008,1.8395438306941063,3,6,3_6,2,1,1_2_6_3,/home/emma/Documents/SBB/datasets/exp199/train/00663_-0.907_S_1.84_D_2_B.tiff,00663_-0.907_S_1.84_D_2_B.tiff,1,0
1816,0.1886642841744231,2.2739397244795763,5,7,5_7,2,1,1_2_7_5,/home/emma/Documents/SBB/datasets/exp199/train/00664_0.189_S_2.274_D_2_B.tiff,00664_0.189_S_2.274_D_2_B.tiff,1,0
1464,-0.3624240493467726,-1.5819128401742937,4,4,4_4,2,0,0_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00665_-0.362_S_-1.582_D_2_B.tiff,00665_-0.362_S_-1.582_D_2_B.tiff,1,0
1615,-1.054222883840617,-0.4550038404840999,3,2,3_2,2,1,1_2_2_3,/home/emma/Documents/SBB/datasets/exp199/train/00666_-1.054_S_-0.455_D_2_B.tiff,00666_-1.054_S_-0.455_D_2_B.tiff,1,0
1549,0.892596548945558,2.06218572675189,6,6,6_6,2,1,1_2_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00667_0.893_S_2.062_D_2_B.tiff,00667_0.893_S_2.062_D_2_B.tiff,1,0
1960,-0.8010210038580641,0.2916351364868896,3,4,3_4,2,1,1_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00668_-0.801_S_0.292_D_2_B.tiff,00668_-0.801_S_0.292_D_2_B.tiff,1,0
1664,0.4209126633885621,1.5680439618562256,5,6,5_6,2,1,1_2_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00669_0.421_S_1.568_D_2_B.tiff,00669_0.421_S_1.568_D_2_B.tiff,1,0
1271,-1.964816160855636,0.1240548249772565,2,3,2_3,2,1,1_2_3_2,/home/emma/Documents/SBB/datasets/exp199/train/00670_-1.965_S_0.124_D_2_B.tiff,00670_-1.965_S_0.124_D_2_B.tiff,1,0
1770,-1.5249007160215935,-0.7712765667292065,2,2,2_2,2,1,1_2_2_2,/home/emma/Documents/SBB/datasets/exp199/train/00671_-1.525_S_-0.771_D_2_B.tiff,00671_-1.525_S_-0.771_D_2_B.tiff,1,0
1460,0.3873406856592771,1.4945397663266915,5,5,5_5,2,1,1_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00672_0.387_S_1.495_D_2_B.tiff,00672_0.387_S_1.495_D_2_B.tiff,1,0
1797,0.50080816939952,1.1508508130063275,5,5,5_5,2,1,1_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00673_0.501_S_1.151_D_2_B.tiff,00673_0.501_S_1.151_D_2_B.tiff,1,0
1394,-0.5707006966730713,-0.356453319552852,4,6,4_6,2,0,0_2_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00674_-0.571_S_-0.356_D_2_B.tiff,00674_-0.571_S_-0.356_D_2_B.tiff,1,0
1464,1.561494041769626,1.529032627491839,7,5,7_5,2,1,1_2_5_7,/home/emma/Documents/SBB/datasets/exp199/train/00675_1.561_S_1.529_D_2_B.tiff,00675_1.561_S_1.529_D_2_B.tiff,1,0
1494,0.4274706381230948,0.7338754330888504,5,4,5_4,2,1,1_2_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00676_0.427_S_0.734_D_2_B.tiff,00676_0.427_S_0.734_D_2_B.tiff,1,0
1540,-0.4100638225825736,1.983833747174225,4,6,4_6,2,1,1_2_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00677_-0.41_S_1.984_D_2_B.tiff,00677_-0.41_S_1.984_D_2_B.tiff,1,0
1483,-0.6656583857397808,1.6681704173170244,4,6,4_6,2,1,1_2_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00678_-0.666_S_1.668_D_2_B.tiff,00678_-0.666_S_1.668_D_2_B.tiff,1,0
1534,-0.7142217086237346,-1.6717494671929185,3,4,3_4,2,0,0_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00679_-0.714_S_-1.672_D_2_B.tiff,00679_-0.714_S_-1.672_D_2_B.tiff,1,0
1712,0.9264868109514034,3.467246400590262,6,8,6_8,2,1,1_2_8_6,/home/emma/Documents/SBB/datasets/exp199/train/00680_0.926_S_3.467_D_2_B.tiff,00680_0.926_S_3.467_D_2_B.tiff,1,0
1818,-1.329979996733168,1.5300590962423544,3,5,3_5,2,1,1_2_5_3,/home/emma/Documents/SBB/datasets/exp199/train/00681_-1.33_S_1.53_D_2_B.tiff,00681_-1.33_S_1.53_D_2_B.tiff,1,0
1454,0.100219193266305,-0.6617702330706465,5,5,5_5,2,0,0_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00682_0.1_S_-0.662_D_2_B.tiff,00682_0.1_S_-0.662_D_2_B.tiff,1,0
1791,-0.8413834468082926,-0.4305156154425866,3,2,3_2,2,1,1_2_2_3,/home/emma/Documents/SBB/datasets/exp199/train/00683_-0.841_S_-0.431_D_2_B.tiff,00683_-0.841_S_-0.431_D_2_B.tiff,1,0
1563,0.7456732348692435,0.9115697586364948,6,4,6_4,2,1,1_2_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00684_0.746_S_0.912_D_2_B.tiff,00684_0.746_S_0.912_D_2_B.tiff,1,0
1700,-0.1694950382875358,0.0594713322315826,4,3,4_3,2,1,1_2_3_4,/home/emma/Documents/SBB/datasets/exp199/train/00685_-0.169_S_0.059_D_2_B.tiff,00685_-0.169_S_0.059_D_2_B.tiff,1,0
1696,0.0321375856622782,-0.0808987929251592,5,3,5_3,2,1,1_2_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00686_0.032_S_-0.081_D_2_B.tiff,00686_0.032_S_-0.081_D_2_B.tiff,1,0
1685,1.1617340551675968,1.1632280170867704,6,5,6_5,2,1,1_2_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00687_1.162_S_1.163_D_2_B.tiff,00687_1.162_S_1.163_D_2_B.tiff,1,0
1524,-0.4068223235286706,0.560696689455199,4,4,4_4,2,1,1_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00688_-0.407_S_0.561_D_2_B.tiff,00688_-0.407_S_0.561_D_2_B.tiff,1,0
1653,-0.9399658919510676,1.634294713588401,3,6,3_6,2,1,1_2_6_3,/home/emma/Documents/SBB/datasets/exp199/train/00689_-0.94_S_1.634_D_2_B.tiff,00689_-0.94_S_1.634_D_2_B.tiff,1,0
1830,1.2708449921578773,-0.0146629677166434,6,3,6_3,2,1,1_2_3_6,/home/emma/Documents/SBB/datasets/exp199/train/00690_1.271_S_-0.015_D_2_B.tiff,00690_1.271_S_-0.015_D_2_B.tiff,1,0
1423,-0.9027889583415256,-0.0464434236066819,3,3,3_3,2,1,1_2_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00691_-0.903_S_-0.046_D_2_B.tiff,00691_-0.903_S_-0.046_D_2_B.tiff,1,0
1485,-1.2203062688844664,0.7746694996480457,3,4,3_4,2,1,1_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00692_-1.22_S_0.775_D_2_B.tiff,00692_-1.22_S_0.775_D_2_B.tiff,1,0
1838,1.2460645731214453,2.813129925528097,6,7,6_7,2,1,1_2_7_6,/home/emma/Documents/SBB/datasets/exp199/train/00693_1.246_S_2.813_D_2_B.tiff,00693_1.246_S_2.813_D_2_B.tiff,1,0
1537,-0.889283691673774,-1.3800463587234435,3,4,3_4,2,0,0_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00694_-0.889_S_-1.38_D_2_B.tiff,00694_-0.889_S_-1.38_D_2_B.tiff,1,0
1366,-0.290561580048753,-1.0647318179320446,4,5,4_5,2,0,0_2_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00695_-0.291_S_-1.065_D_2_B.tiff,00695_-0.291_S_-1.065_D_2_B.tiff,1,0
1777,-1.297424884188822,1.7945406790911973,3,6,3_6,2,1,1_2_6_3,/home/emma/Documents/SBB/datasets/exp199/train/00696_-1.297_S_1.795_D_2_B.tiff,00696_-1.297_S_1.795_D_2_B.tiff,1,0
1905,1.4164033768115678,1.354043136991434,7,5,7_5,2,1,1_2_5_7,/home/emma/Documents/SBB/datasets/exp199/train/00697_1.416_S_1.354_D_2_B.tiff,00697_1.416_S_1.354_D_2_B.tiff,1,0
1418,1.548550657181263,1.0456249133841715,7,5,7_5,2,1,1_2_5_7,/home/emma/Documents/SBB/datasets/exp199/train/00698_1.549_S_1.046_D_2_B.tiff,00698_1.549_S_1.046_D_2_B.tiff,1,0
1728,-1.3171562713166105,0.4679345030998428,3,4,3_4,2,1,1_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00699_-1.317_S_0.468_D_2_B.tiff,00699_-1.317_S_0.468_D_2_B.tiff,1,0
1614,-0.193959826277378,-0.8462075204294512,4,2,4_2,2,1,1_2_2_4,/home/emma/Documents/SBB/datasets/exp199/train/00700_-0.194_S_-0.846_D_2_B.tiff,00700_-0.194_S_-0.846_D_2_B.tiff,1,0
1513,-0.4466393648748527,-1.574161380941919,4,4,4_4,2,0,0_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00701_-0.447_S_-1.574_D_2_B.tiff,00701_-0.447_S_-1.574_D_2_B.tiff,1,0
1702,0.2402680492271748,1.2209287931754502,5,5,5_5,2,1,1_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00702_0.24_S_1.221_D_2_B.tiff,00702_0.24_S_1.221_D_2_B.tiff,1,0
1665,0.1406070117657205,0.0672157260574319,5,3,5_3,2,1,1_2_3_5,/home/emma/Documents/SBB/datasets/exp199/train/00703_0.141_S_0.067_D_2_B.tiff,00703_0.141_S_0.067_D_2_B.tiff,1,0
1802,0.2725467890128043,-0.4759911564032755,5,2,5_2,2,1,1_2_2_5,/home/emma/Documents/SBB/datasets/exp199/train/00704_0.273_S_-0.476_D_2_B.tiff,00704_0.273_S_-0.476_D_2_B.tiff,1,0
1692,-0.4424206985871429,1.122531404021485,4,5,4_5,2,1,1_2_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00705_-0.442_S_1.123_D_2_B.tiff,00705_-0.442_S_1.123_D_2_B.tiff,1,0
1497,0.1017049851161681,-1.599183313578838,5,4,5_4,2,0,0_2_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00706_0.102_S_-1.599_D_2_B.tiff,00706_0.102_S_-1.599_D_2_B.tiff,1,0
1910,-1.0157473498177871,-0.51558747359909,3,2,3_2,2,1,1_2_2_3,/home/emma/Documents/SBB/datasets/exp199/train/00707_-1.016_S_-0.516_D_2_B.tiff,00707_-1.016_S_-0.516_D_2_B.tiff,1,0
1451,0.1151411405552405,-0.6301577012890902,5,5,5_5,2,0,0_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00708_0.115_S_-0.63_D_2_B.tiff,00708_0.115_S_-0.63_D_2_B.tiff,1,0
1442,-0.4778583624806103,1.3022112298679351,4,5,4_5,2,1,1_2_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00709_-0.478_S_1.302_D_2_B.tiff,00709_-0.478_S_1.302_D_2_B.tiff,1,0
1710,1.0787147697618384,1.7297550115357907,6,6,6_6,2,1,1_2_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00710_1.079_S_1.73_D_2_B.tiff,00710_1.079_S_1.73_D_2_B.tiff,1,0
1506,0.1636534656468071,-1.8635398280360207,5,4,5_4,2,0,0_2_4_5,/home/emma/Documents/SBB/datasets/exp199/train/00711_0.164_S_-1.864_D_2_B.tiff,00711_0.164_S_-1.864_D_2_B.tiff,1,0
1926,1.2980179804003582,2.1765063507154565,6,6,6_6,2,1,1_2_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00712_1.298_S_2.177_D_2_B.tiff,00712_1.298_S_2.177_D_2_B.tiff,1,0
1619,0.3062691045595276,1.6908771675836225,5,6,5_6,2,1,1_2_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00713_0.306_S_1.691_D_2_B.tiff,00713_0.306_S_1.691_D_2_B.tiff,1,0
1411,0.3973484046401282,1.2054338979857029,5,5,5_5,2,1,1_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00714_0.397_S_1.205_D_2_B.tiff,00714_0.397_S_1.205_D_2_B.tiff,1,0
1535,1.672294735783057,0.3525466911927417,7,4,7_4,2,1,1_2_4_7,/home/emma/Documents/SBB/datasets/exp199/train/00715_1.672_S_0.353_D_2_B.tiff,00715_1.672_S_0.353_D_2_B.tiff,1,0
1455,0.9312278955224522,-1.5057026884586917,6,4,6_4,2,0,0_2_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00716_0.931_S_-1.506_D_2_B.tiff,00716_0.931_S_-1.506_D_2_B.tiff,1,0
1386,-1.1585299903754684,0.0948895312226131,3,3,3_3,2,1,1_2_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00717_-1.159_S_0.095_D_2_B.tiff,00717_-1.159_S_0.095_D_2_B.tiff,1,0
1670,0.7342033339502025,0.9526456098756618,6,5,6_5,2,1,1_2_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00718_0.734_S_0.953_D_2_B.tiff,00718_0.734_S_0.953_D_2_B.tiff,1,0
1894,0.734528066085784,-0.0472145841254167,6,3,6_3,2,1,1_2_3_6,/home/emma/Documents/SBB/datasets/exp199/train/00719_0.735_S_-0.047_D_2_B.tiff,00719_0.735_S_-0.047_D_2_B.tiff,1,0
1622,1.0614406482412408,2.7308965060403105,6,7,6_7,2,1,1_2_7_6,/home/emma/Documents/SBB/datasets/exp199/train/00720_1.061_S_2.731_D_2_B.tiff,00720_1.061_S_2.731_D_2_B.tiff,1,0
1263,-0.8053658903500793,0.8299593421440544,3,4,3_4,2,1,1_2_4_3,/home/emma/Documents/SBB/datasets/exp199/train/00721_-0.805_S_0.83_D_2_B.tiff,00721_-0.805_S_0.83_D_2_B.tiff,1,0
1553,0.4041124024692697,1.545254858141902,5,5,5_5,2,1,1_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00722_0.404_S_1.545_D_2_B.tiff,00722_0.404_S_1.545_D_2_B.tiff,1,0
1904,1.299209777136647,1.9578329360021165,6,6,6_6,2,1,1_2_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00723_1.299_S_1.958_D_2_B.tiff,00723_1.299_S_1.958_D_2_B.tiff,1,0
1433,-0.0582770944358484,-0.6778741273257105,4,5,4_5,2,0,0_2_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00724_-0.058_S_-0.678_D_2_B.tiff,00724_-0.058_S_-0.678_D_2_B.tiff,1,0
1895,-0.64741587377346,0.9374622684563418,4,5,4_5,2,1,1_2_5_4,/home/emma/Documents/SBB/datasets/exp199/train/00725_-0.647_S_0.937_D_2_B.tiff,00725_-0.647_S_0.937_D_2_B.tiff,1,0
1714,1.707232247051601,-0.2772600633178357,7,3,7_3,2,1,1_2_3_7,/home/emma/Documents/SBB/datasets/exp199/train/00726_1.707_S_-0.277_D_2_B.tiff,00726_1.707_S_-0.277_D_2_B.tiff,1,0
1461,-0.4055386036588249,1.5778987880238713,4,6,4_6,2,1,1_2_6_4,/home/emma/Documents/SBB/datasets/exp199/train/00727_-0.406_S_1.578_D_2_B.tiff,00727_-0.406_S_1.578_D_2_B.tiff,1,0
1401,1.1444466121193284,-0.5604121327475102,6,6,6_6,2,0,0_2_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00728_1.144_S_-0.56_D_2_B.tiff,00728_1.144_S_-0.56_D_2_B.tiff,1,0
1415,-0.9502665939047562,-0.2728910656074317,3,3,3_3,2,1,1_2_3_3,/home/emma/Documents/SBB/datasets/exp199/train/00729_-0.95_S_-0.273_D_2_B.tiff,00729_-0.95_S_-0.273_D_2_B.tiff,1,0
1432,0.4140425121253733,-0.7009743392467995,5,5,5_5,2,0,0_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00730_0.414_S_-0.701_D_2_B.tiff,00730_0.414_S_-0.701_D_2_B.tiff,1,0
1574,-1.6169898272626122,1.7462332611456226,2,6,2_6,2,1,1_2_6_2,/home/emma/Documents/SBB/datasets/exp199/train/00731_-1.617_S_1.746_D_2_B.tiff,00731_-1.617_S_1.746_D_2_B.tiff,1,0
1572,-0.3421968344060349,0.4498944322356265,4,4,4_4,2,1,1_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00732_-0.342_S_0.45_D_2_B.tiff,00732_-0.342_S_0.45_D_2_B.tiff,1,0
1280,-0.3032001797260959,0.598064299344262,4,4,4_4,2,1,1_2_4_4,/home/emma/Documents/SBB/datasets/exp199/train/00733_-0.303_S_0.598_D_2_B.tiff,00733_-0.303_S_0.598_D_2_B.tiff,1,0
1555,1.058829445885899,-0.7168357499602045,6,2,6_2,2,1,1_2_2_6,/home/emma/Documents/SBB/datasets/exp199/train/00734_1.059_S_-0.717_D_2_B.tiff,00734_1.059_S_-0.717_D_2_B.tiff,1,0
1541,1.1933253806933783,1.8207517923757128,6,6,6_6,2,1,1_2_6_6,/home/emma/Documents/SBB/datasets/exp199/train/00735_1.193_S_1.821_D_2_B.tiff,00735_1.193_S_1.821_D_2_B.tiff,1,0
1762,-0.4850420531304308,2.833901634970986,4,8,4_8,2,1,1_2_8_4,/home/emma/Documents/SBB/datasets/exp199/train/00736_-0.485_S_2.834_D_2_B.tiff,00736_-0.485_S_2.834_D_2_B.tiff,1,0
978,-1.4730060124480675,0.3820822661695773,2,4,2_4,2,1,1_2_4_2,/home/emma/Documents/SBB/datasets/exp199/train/00737_-1.473_S_0.382_D_2_B.tiff,00737_-1.473_S_0.382_D_2_B.tiff,1,0
1552,0.7406076062223593,0.8888489233056499,6,4,6_4,2,1,1_2_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00738_0.741_S_0.889_D_2_B.tiff,00738_0.741_S_0.889_D_2_B.tiff,1,0
1717,1.013287350705323,0.7910605973444229,6,4,6_4,2,1,1_2_4_6,/home/emma/Documents/SBB/datasets/exp199/train/00739_1.013_S_0.791_D_2_B.tiff,00739_1.013_S_0.791_D_2_B.tiff,1,0
1618,0.6977384303928217,1.5174764476641356,5,5,5_5,2,1,1_2_5_5,/home/emma/Documents/SBB/datasets/exp199/train/00740_0.698_S_1.517_D_2_B.tiff,00740_0.698_S_1.517_D_2_B.tiff,1,0
1452,-0.4286476961532902,2.6074281555234813,4,7,4_7,2,1,1_2_7_4,/home/emma/Documents/SBB/datasets/exp199/train/00741_-0.429_S_2.607_D_2_B.tiff,00741_-0.429_S_2.607_D_2_B.tiff,1,0
1548,0.1074357009507971,1.65078180888151,5,6,5_6,2,1,1_2_6_5,/home/emma/Documents/SBB/datasets/exp199/train/00742_0.107_S_1.651_D_2_B.tiff,00742_0.107_S_1.651_D_2_B.tiff,1,0
1472,1.1110309101714837,-0.929554459449241,6,5,6_5,2,0,0_2_5_6,/home/emma/Documents/SBB/datasets/exp199/train/00743_1.111_S_-0.93_D_2_B.tiff,00743_1.111_S_-0.93_D_2_B.tiff,1,0
1841,-0.7289741480846905,2.1996454830879406,3,7,3_7,2,1,1_2_7_3,/home/emma/Documents/SBB/datasets/exp199/train/00744_-0.729_S_2.2_D_2_B.tiff,00744_-0.729_S_2.2_D_2_B.tiff,1,0
